ID,CompanyID,Code,Name,BhDate,CgDate,InstallDate,KindID,Szwz,AreaID,Remark,HasDishPull,HasSysDefine,HasDefault,HasUse,HasStop,Stoper,StopDate,StopMemo,HasCheck,Checker,CheckTime,Writer,WriteTime,Modifier,ModifyTime,Area,MachineNo,DeptID,WaterLow,WaterHigh,FactorySpeed,dyeMachineKGClass,UrnType
1215779,4,KF02,2#开幅机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1026,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:39:47.000,277493,2018-11-15 15:39:30.000,277493,2018-11-15 15:39:47.000,NULL,KF02,191,NULL,NULL,NULL,NULL,NULL
1215780,4,KF03,3#开幅机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1026,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:40:11.000,277493,2018-11-15 15:39:48.000,277493,2018-11-15 15:40:11.000,NULL,KF03,191,NULL,NULL,NULL,NULL,NULL
1215781,4,TJ01,1#退卷机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1027,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:40:43.000,277493,2018-11-15 15:40:20.000,277493,2018-11-15 15:40:43.000,NULL,TJ01,191,NULL,NULL,NULL,NULL,NULL
1215782,4,TJ02,2#退卷机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1027,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:41:02.000,277493,2018-11-15 15:40:44.000,277493,2018-11-15 15:41:02.000,NULL,TJ02,191,NULL,NULL,NULL,NULL,NULL
1215783,4,TJ03,3#退卷机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1027,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:41:19.000,277493,2018-11-15 15:41:02.000,277493,2018-11-15 15:41:19.000,NULL,TJ03,191,NULL,NULL,NULL,NULL,NULL
1215784,4,TJ04,4#退卷机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1027,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:41:42.000,277493,2018-11-15 15:41:25.000,277493,2018-11-15 15:41:42.000,NULL,TJ04,191,NULL,NULL,NULL,NULL,NULL
1215785,4,BC001,所有布车,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1028,NULL,NULL,BC001代表所有布车，方便设备用，不对每个布车进行编号了,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:42:47.000,277493,2018-11-15 15:41:48.000,277493,2018-11-15 15:42:47.000,NULL,BC001,191,NULL,NULL,NULL,NULL,NULL
1215786,4,WS01,1#污水处理设备,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1029,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:43:24.000,277493,2018-11-15 15:43:00.000,277493,2018-11-15 15:43:24.000,NULL,WS01,191,NULL,NULL,NULL,NULL,NULL
1215787,4,WS02,2#污水处理设备,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1029,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:43:43.000,277493,2018-11-15 15:43:24.000,277493,2018-11-15 15:43:43.000,NULL,WS02,191,NULL,NULL,NULL,NULL,NULL
1215788,4,DYJ04,4#滴液机,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,2018-11-15 00:00:00.000,1025005,复板室,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-15 15:45:09.000,277493,2018-11-15 15:44:29.000,277493,2018-11-15 15:45:09.000,NULL,DYJ04,191,NULL,NULL,NULL,NULL,NULL
1216081,4,YCL01,1#烟处理设备,2018-11-16 00:00:00.000,2018-11-16 00:00:00.000,2018-11-16 00:00:00.000,1030,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-16 09:27:05.000,277493,2018-11-16 09:26:39.000,NULL,NULL,NULL,YCL01,191,NULL,NULL,NULL,NULL,NULL
1221177,4,TS01,1#脱水机,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,1012,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-26 09:48:49.000,277493,2018-11-26 09:48:04.000,NULL,NULL,NULL,TS01,191,NULL,NULL,NULL,NULL,NULL
1221178,4,TS02,2#脱水机,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,1012,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-26 09:49:24.000,277493,2018-11-26 09:48:51.000,NULL,NULL,NULL,TS02,191,NULL,NULL,NULL,NULL,NULL
1221179,4,TS03,3#脱水机,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,1012,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-26 09:49:48.000,277493,2018-11-26 09:49:27.000,NULL,NULL,NULL,TS03,191,NULL,NULL,NULL,NULL,NULL
1221180,4,TS04,4#脱水机,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,1012,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-26 09:50:07.000,277493,2018-11-26 09:49:49.000,NULL,NULL,NULL,TS04,191,NULL,NULL,NULL,NULL,NULL
1221181,4,TS05,5#脱水机,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,2018-11-26 00:00:00.000,1012,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,277493,2018-11-26 09:50:27.000,277493,2018-11-26 09:50:10.000,NULL,NULL,NULL,TS05,191,NULL,NULL,NULL,NULL,NULL
